t,X0,Y0,Z0,X1,Y1,Z1,X'0,Y'0,Z'0,X'1,Y'1,Z'1
1.970000,-0.362902,-0.931827,0.000000,-1.333620,-1.172052,0.000000,2.327868,-0.906592,0.000000,3.338229,-4.989334,0.000000
1.980000,-0.339973,-0.940435,0.000000,-1.299449,-1.222229,0.000000,2.255654,-0.815431,0.000000,3.497653,-5.044301,0.000000
1.990000,-0.317834,-0.948146,0.000000,-1.263633,-1.272902,0.000000,2.169740,-0.727332,0.000000,3.667189,-5.088408,0.000000
2.000000,-0.296624,-0.954994,0.000000,-1.226070,-1.323955,0.000000,2.070062,-0.642966,0.000000,3.847250,-5.119870,0.000000
2.010000,-0.276479,-0.961020,0.000000,-1.186652,-1.375250,0.000000,1.956661,-0.562918,0.000000,4.038216,-5.136636,0.000000
2.020000,-0.257536,-0.966268,0.000000,-1.145268,-1.426631,0.000000,1.829702,-0.487663,0.000000,4.240419,-5.136331,0.000000
2.030000,-0.239929,-0.970790,0.000000,-1.101805,-1.477911,0.000000,1.689488,-0.417553,0.000000,4.454133,-5.116199,0.000000
2.040000,-0.223789,-0.974637,0.000000,-1.056146,-1.528878,0.000000,1.536500,-0.352799,0.000000,4.679544,-5.073019,0.000000
2.050000,-0.209239,-0.977864,0.000000,-1.008175,-1.579282,0.000000,1.371463,-0.293459,0.000000,4.916700,-5.003023,0.000000
2.060000,-0.196396,-0.980524,0.000000,-0.957774,-1.628834,0.000000,1.195448,-0.239444,0.000000,5.165421,-4.901796,0.000000
2.070000,-0.185362,-0.982670,0.000000,-0.904830,-1.677197,0.000000,1.010028,-0.190522,0.000000,5.425165,-4.764211,0.000000
2.080000,-0.176219,-0.984351,0.000000,-0.849237,-1.723978,0.000000,0.817517,-0.146352,0.000000,5.694810,-4.584407,0.000000
2.090000,-0.169024,-0.985612,0.000000,-0.790907,-1.768723,0.000000,0.621291,-0.106546,0.000000,5.972332,-4.355907,0.000000
2.100000,-0.163790,-0.986495,0.000000,-0.729775,-1.810911,0.000000,0.426187,-0.070761,0.000000,6.254388,-4.071988,0.000000
2.110000,-0.160474,-0.987040,0.000000,-0.665821,-1.849957,0.000000,0.238913,-0.038843,0.000000,6.535804,-3.726466,0.000000
2.120000,-0.158956,-0.987285,0.000000,-0.599086,-1.885220,0.000000,0.068304,-0.010997,0.000000,6.809122,-3.315060,0.000000
2.130000,-0.159017,-0.987276,0.000000,-0.529698,-1.916036,0.000000,-0.074889,0.012062,0.000000,7.064464,-2.837354,0.000000
2.140000,-0.160324,-0.987064,0.000000,-0.457896,-1.941764,0.000000,-0.179012,0.029076,0.000000,7.290091,-2.298982,0.000000
2.150000,-0.162431,-0.986720,0.000000,-0.384036,-1.961857,0.000000,-0.233514,0.038441,0.000000,7.473974,-1.713126,0.000000
2.160000,-0.164805,-0.986326,0.000000,-0.308589,-1.975936,0.000000,-0.231486,0.038680,0.000000,7.606202,-1.100092,0.000000
2.170000,-0.166867,-0.985979,0.000000,-0.232103,-1.983850,0.000000,-0.171672,0.029055,0.000000,7.681351,-0.484339,0.000000
2.180000,-0.168061,-0.985776,0.000000,-0.155152,-1.985694,0.000000,-0.058813,0.010029,0.000000,7.699645,0.110181,0.000000
2.190000,-0.167897,-0.985804,0.000000,-0.078283,-1.981782,0.000000,0.097893,-0.016671,0.000000,7.666345,0.664307,0.000000
2.200000,-0.165994,-0.986126,0.000000,-0.001969,-1.972584,0.000000,0.287297,-0.048359,0.000000,7.589843,1.165874,0.000000
2.210000,-0.162079,-0.986777,0.000000,0.073402,-1.958658,0.000000,0.498564,-0.081888,0.000000,7.479537,1.609550,0.000000
2.220000,-0.155981,-0.987760,0.000000,0.147538,-1.940587,0.000000,0.722518,-0.114094,0.000000,7.344258,1.995224,0.000000
2.230000,-0.147610,-0.989045,0.000000,0.220229,-1.918936,0.000000,0.952063,-0.142089,0.000000,7.191485,2.326042,0.000000
2.240000,-0.136938,-0.990579,0.000000,0.291330,-1.894233,0.000000,1.182014,-0.163401,0.000000,7.027150,2.606770,0.000000
2.250000,-0.123981,-0.992284,0.000000,0.360748,-1.866950,0.000000,1.408698,-0.176008,0.000000,6.855786,2.842692,0.000000
2.260000,-0.108784,-0.994065,0.000000,0.428433,-1.837511,0.000000,1.629524,-0.178323,0.000000,6.680788,3.038975,0.000000
2.270000,-0.091416,-0.995812,0.000000,0.494361,-1.806287,0.000000,1.842629,-0.169153,0.000000,6.504679,3.200369,0.000000
2.280000,-0.071962,-0.997407,0.000000,0.558529,-1.773606,0.000000,2.046616,-0.147660,0.000000,6.329337,3.331101,0.000000
2.290000,-0.050518,-0.998723,0.000000,0.620955,-1.739755,0.000000,2.240382,-0.113323,0.000000,6.156161,3.434876,0.000000
2.300000,-0.027191,-0.999630,0.000000,0.681663,-1.704987,0.000000,2.423007,-0.065908,0.000000,5.986189,3.514929,0.000000
2.310000,-0.002097,-0.999997,0.000000,0.740692,-1.669526,0.000000,2.593695,-0.005439,0.000000,5.820186,3.574087,0.000000
2.320000,0.024641,-0.999696,0.000000,0.798082,-1.633567,0.000000,2.751744,0.067826,0.000000,5.658691,3.614835,0.000000
2.330000,0.052893,-0.998600,0.000000,0.853882,-1.597283,0.000000,2.896539,0.153423,0.000000,5.502055,3.639373,0.000000
2.340000,0.082525,-0.996588,0.000000,0.908140,-1.560827,0.000000,3.027553,0.250707,0.000000,5.350462,3.649659,0.000000
2.350000,0.113397,-0.993549,0.000000,0.960908,-1.524331,0.000000,3.144355,0.358877,0.000000,5.203946,3.647452,0.000000
2.360000,0.145364,-0.989378,0.000000,1.012236,-1.487914,0.000000,3.246621,0.477010,0.000000,5.062401,3.634332,0.000000
2.370000,0.178280,-0.983979,0.000000,1.062172,-1.451676,0.000000,3.334140,0.604091,0.000000,4.925593,3.611727,0.000000
2.380000,0.211997,-0.977270,0.000000,1.110762,-1.415707,0.000000,3.406820,0.739037,0.000000,4.793166,3.580929,0.000000
2.390000,0.246367,-0.969176,0.000000,1.158048,-1.380081,0.000000,3.464685,0.880734,0.000000,4.664655,3.543104,0.000000
2.400000,0.281242,-0.959636,0.000000,1.204066,-1.344865,0.000000,3.507874,1.028060,0.000000,4.539492,3.499304,0.000000
2.410000,0.316477,-0.948600,0.000000,1.248847,-1.310112,0.000000,3.536630,1.179910,0.000000,4.417018,3.450482,0.000000
2.420000,0.351928,-0.936026,0.000000,1.292413,-1.275869,0.000000,3.551287,1.335216,0.000000,4.296495,3.397493,0.000000
2.430000,0.387457,-0.921887,0.000000,1.334781,-1.242173,0.000000,3.552252,1.492965,0.000000,4.177112,3.341115,0.000000
2.440000,0.422929,-0.906162,0.000000,1.375956,-1.209056,0.000000,3.539985,1.652201,0.000000,4.057996,3.282051,0.000000
2.450000,0.458214,-0.888841,0.000000,1.415938,-1.176539,0.000000,3.514981,1.812038,0.000000,3.938221,3.220945,0.000000
2.460000,0.493187,-0.869922,0.000000,1.454715,-1.144641,0.000000,3.477742,1.971648,0.000000,3.816817,3.158394,0.000000
2.470000,0.527730,-0.849411,0.000000,1.492266,-1.113374,0.000000,3.428761,2.130251,0.000000,3.692779,3.094956,0.000000
2.480000,0.561725,-0.827323,0.000000,1.528559,-1.082743,0.000000,3.368500,2.287102,0.000000,3.565078,3.031168,0.000000
2.490000,0.595063,-0.803678,0.000000,1.563552,-1.052750,0.000000,3.297370,2.441458,0.000000,3.432677,2.967552,0.000000
2.500000,0.627637,-0.778505,0.000000,1.597193,-1.023390,0.000000,3.215719,2.592543,0.000000,3.294552,2.904627,0.000000
2.510000,0.659344,-0.751841,0.000000,1.629421,-0.994654,0.000000,3.123826,2.739512,0.000000,3.149717,2.842915,0.000000
2.520000,0.690081,-0.723731,0.000000,1.660162,-0.966526,0.000000,3.021902,2.881396,0.000000,2.997269,2.782944,0.000000
2.530000,0.719749,-0.694233,0.000000,1.689338,-0.938987,0.000000,2.910099,3.017057,0.000000,2.836445,2.725241,0.000000
2.540000,0.748250,-0.663415,0.000000,1.716861,-0.912012,0.000000,2.788547,3.145136,0.000000,2.666694,2.670324,0.000000
2.550000,0.775488,-0.631361,0.000000,1.742641,-0.885570,0.000000,2.657393,3.264022,0.000000,2.487777,2.618674,0.000000
2.560000,0.801367,-0.598172,0.000000,1.766587,-0.859626,0.000000,2.516875,3.371842,0.000000,2.299873,2.570695,0.000000
2.570000,0.825795,-0.563968,0.000000,1.788611,-0.834143,0.000000,2.367407,3.466498,0.000000,2.103692,2.526671,0.000000
2.580000,0.848687,-0.528893,0.000000,1.808637,-0.809079,0.000000,2.209679,3.545757,0.000000,1.900572,2.486693,0.000000
2.590000,0.869965,-0.493112,0.000000,1.826606,-0.784396,0.000000,2.044747,3.607415,0.000000,1.692525,2.450611,0.000000
2.600000,0.889563,-0.456810,0.000000,1.842480,-0.760055,0.000000,1.874105,3.649514,0.000000,1.482204,2.417979,0.000000
2.610000,0.907434,-0.420192,0.000000,1.856253,-0.736027,0.000000,1.699685,3.670594,0.000000,1.272768,2.388044,0.000000
2.620000,0.923552,-0.383471,0.000000,1.867950,-0.712289,0.000000,1.523798,3.669918,0.000000,1.067645,2.359777,0.000000
2.630000,0.937914,-0.346866,0.000000,1.877632,-0.688830,0.000000,1.348988,3.647624,0.000000,0.870221,2.331951,0.000000
2.640000,0.950544,-0.310587,0.000000,1.885390,-0.665653,0.000000,1.177838,3.604745,0.000000,0.683526,2.303257,0.000000
2.650000,0.961491,-0.274833,0.000000,1.891346,-0.642772,0.000000,1.012761,3.543099,0.000000,0.509975,2.272435,0.000000
2.660000,0.970826,-0.239780,0.000000,1.895639,-0.620215,0.000000,0.855824,3.465083,0.000000,0.351212,2.238385,0.000000
2.670000,0.978640,-0.205577,0.000000,1.898422,-0.598018,0.000000,0.708631,3.373406,0.000000,0.208088,2.200241,0.000000
2.680000,0.985035,-0.172348,0.000000,1.899853,-0.576226,0.000000,0.572287,3.270844,0.000000,0.080732,2.157410,0.000000
2.690000,0.990124,-0.140188,0.000000,1.900088,-0.554887,0.000000,0.447415,3.160032,0.000000,-0.031309,2.109560,0.000000
2.700000,0.994022,-0.109167,0.000000,1.899275,-0.534052,0.000000,0.334229,3.043339,0.000000,-0.128899,2.056589,0.000000
2.710000,0.996847,-0.079334,0.000000,1.897555,-0.513772,0.000000,0.232609,2.922794,0.000000,-0.213161,1.998575,0.000000
2.720000,0.998712,-0.050718,0.000000,1.895053,-0.494096,0.000000,0.142197,2.800074,0.000000,-0.285346,1.935729,0.000000
2.730000,0.999727,-0.023335,0.000000,1.891884,-0.475072,0.000000,0.062473,2.676519,0.000000,-0.346731,1.868346,0.000000
2.740000,0.999995,0.002813,0.000000,1.888150,-0.456743,0.000000,-0.007183,2.553171,0.000000,-0.398558,1.796769,0.000000
2.750000,0.999614,0.027732,0.000000,1.883940,-0.439150,0.000000,-0.067438,2.430817,0.000000,-0.441986,1.721364,0.000000
2.760000,0.998675,0.051434,0.000000,1.879334,-0.422328,0.000000,-0.118974,2.310035,0.000000,-0.478078,1.642495,0.000000
2.770000,0.997262,0.073939,0.000000,1.874400,-0.406310,0.000000,-0.162464,2.191236,0.000000,-0.507786,1.560515,0.000000
2.780000,0.995451,0.095267,0.000000,1.869197,-0.391127,0.000000,-0.198554,2.074693,0.000000,-0.531958,1.475757,0.000000
2.790000,0.993313,0.115441,0.000000,1.863777,-0.376803,0.000000,-0.227856,1.960577,0.000000,-0.551339,1.388528,0.000000
2.800000,0.990914,0.134487,0.000000,1.858184,-0.363363,0.000000,-0.250944,1.848979,0.000000,-0.566583,1.299111,0.000000
2.810000,0.988313,0.152429,0.000000,1.852457,-0.350827,0.000000,-0.268352,1.739922,0.000000,-0.578261,1.207762,0.000000
2.820000,0.985564,0.169294,0.000000,1.846629,-0.339214,0.000000,-0.280573,1.633388,0.000000,-0.586873,1.114710,0.000000
2.830000,0.982717,0.185105,0.000000,1.840729,-0.328538,0.000000,-0.288064,1.529315,0.000000,-0.592854,1.020165,0.000000
2.840000,0.979817,0.199888,0.000000,1.834780,-0.318815,0.000000,-0.291243,1.427619,0.000000,-0.596587,0.924314,0.000000
2.850000,0.976906,0.213665,0.000000,1.828803,-0.310056,0.000000,-0.290498,1.328189,0.000000,-0.598406,0.827323,0.000000
2.860000,0.974019,0.226459,0.000000,1.822817,-0.302272,0.000000,-0.286185,1.230901,0.000000,-0.598604,0.729345,0.000000
2.870000,0.971193,0.238290,0.000000,1.816836,-0.295472,0.000000,-0.278634,1.135618,0.000000,-0.597441,0.630515,0.000000
2.880000,0.968456,0.249177,0.000000,1.810872,-0.289664,0.000000,-0.268150,1.042193,0.000000,-0.595147,0.530957,0.000000
2.890000,0.965839,0.259139,0.000000,1.804936,-0.284855,0.000000,-0.255017,0.950470,0.000000,-0.591926,0.430782,0.000000
2.900000,0.963364,0.268192,0.000000,1.799036,-0.281050,0.000000,-0.239498,0.860290,0.000000,-0.587959,0.330092,0.000000
2.910000,0.961056,0.276350,0.000000,1.793178,-0.278254,0.000000,-0.221841,0.771489,0.000000,-0.583410,0.228981,0.000000
2.920000,0.958934,0.283626,0.000000,1.787369,-0.276471,0.000000,-0.202280,0.683899,0.000000,-0.578424,0.127533,0.000000
2.930000,0.957016,0.290031,0.000000,1.781611,-0.275704,0.000000,-0.181034,0.597352,0.000000,-0.573132,0.025829,0.000000
2.940000,0.955318,0.295576,0.000000,1.775907,-0.275955,0.000000,-0.158314,0.511677,0.000000,-0.567655,-0.076057,0.000000
2.950000,0.953854,0.300267,0.000000,1.770258,-0.277226,0.000000,-0.134324,0.426701,0.000000,-0.562098,-0.178058,0.000000
2.960000,0.952635,0.304111,0.000000,1.764665,-0.279517,0.000000,-0.109260,0.342255,0.000000,-0.556559,-0.280107,0.000000
2.970000,0.951671,0.307113,0.000000,1.759127,-0.282828,0.000000,-0.083314,0.258166,0.000000,-0.551126,-0.382143,0.000000
2.980000,0.950971,0.309275,0.000000,1.753642,-0.287159,0.000000,-0.056676,0.174264,0.000000,-0.545879,-0.484109,0.000000
2.990000,0.950540,0.310599,0.000000,1.748208,-0.292510,0.000000,-0.029534,0.090381,0.000000,-0.540889,-0.585949,0.000000
3.000000,0.950381,0.311082,0.000000,1.742823,-0.298878,0.000000,-0.002079,0.006348,0.000000,-0.536223,-0.687608,0.000000
3.010000,0.950498,0.310724,0.000000,1.737483,-0.306261,0.000000,0.025497,-0.077999,0.000000,-0.531937,-0.789036,0.000000
3.020000,0.950891,0.309521,0.000000,1.732183,-0.314657,0.000000,0.052998,-0.162821,0.000000,-0.528086,-0.890184,0.000000
3.030000,0.951557,0.307466,0.000000,1.726919,-0.324064,0.000000,0.080222,-0.248278,0.000000,-0.524715,-0.991002,0.000000
3.040000,0.952494,0.304553,0.000000,1.721687,-0.334476,0.000000,0.106960,-0.334522,0.000000,-0.521866,-1.091445,0.000000
3.050000,0.953694,0.300772,0.000000,1.716480,-0.345891,0.000000,0.132994,-0.421703,0.000000,-0.519575,-1.191467,0.000000
3.060000,0.955151,0.296115,0.000000,1.711293,-0.358304,0.000000,0.158097,-0.509964,0.000000,-0.517875,-1.291022,0.000000
3.070000,0.956852,0.290569,0.000000,1.706120,-0.371710,0.000000,0.182032,-0.599440,0.000000,-0.516794,-1.390067,0.000000
3.080000,0.958787,0.284122,0.000000,1.700955,-0.386104,0.000000,0.204547,-0.690260,0.000000,-0.516356,-1.488557,0.000000
3.090000,0.960938,0.276759,0.000000,1.695791,-0.401479,0.000000,0.225379,-0.782544,0.000000,-0.516582,-1.586450,0.000000
3.100000,0.963288,0.268466,0.000000,1.690621,-0.417830,0.000000,0.244249,-0.876400,0.000000,-0.517491,-1.683700,0.000000
3.110000,0.965815,0.259225,0.000000,1.685439,-0.435151,0.000000,0.260865,-0.971928,0.000000,-0.519100,-1.780263,0.000000
3.120000,0.968496,0.249021,0.000000,1.680237,-0.453433,0.000000,0.274916,-1.069213,0.000000,-0.521425,-1.876093,0.000000
3.130000,0.971304,0.237835,0.000000,1.675008,-0.472670,0.000000,0.286077,-1.168328,0.000000,-0.524483,-1.971140,0.000000
3.140000,0.974207,0.225648,0.000000,1.669745,-0.492853,0.000000,0.294004,-1.269329,0.000000,-0.528288,-2.065351,0.000000
3.150000,0.977172,0.212442,0.000000,1.664440,-0.513974,0.000000,0.298335,-1.372259,0.000000,-0.532862,-2.158671,0.000000
3.160000,0.980161,0.198197,0.000000,1.659085,-0.536023,0.000000,0.298689,-1.477140,0.000000,-0.538225,-2.251035,0.000000
3.170000,0.983131,0.182893,0.000000,1.653672,-0.558991,0.000000,0.294667,-1.583977,0.000000,-0.544406,-2.342372,0.000000
3.180000,0.986038,0.166511,0.000000,1.648194,-0.582867,0.000000,0.285851,-1.692754,0.000000,-0.551439,-2.432600,0.000000
3.190000,0.988831,0.149031,0.000000,1.642641,-0.607639,0.000000,0.271803,-1.803433,0.000000,-0.559367,-2.521625,0.000000
3.200000,0.991455,0.130436,0.000000,1.637003,-0.633295,0.000000,0.252062,-1.915955,0.000000,-0.568245,-2.609334,0.000000
3.210000,0.993851,0.110706,0.000000,1.631272,-0.659821,0.000000,0.226149,-2.030234,0.000000,-0.578142,-2.695595,0.000000
3.220000,0.995956,0.089826,0.000000,1.625437,-0.687202,0.000000,0.193562,-2.146160,0.000000,-0.589144,-2.780252,0.000000
3.230000,0.997699,0.067778,0.000000,1.619485,-0.715420,0.000000,0.153775,-2.263597,0.000000,-0.601361,-2.863115,0.000000
3.240000,0.999005,0.044549,0.000000,1.613405,-0.744457,0.000000,0.106238,-2.382379,0.000000,-0.614925,-2.943958,0.000000
3.250000,0.999796,0.020127,0.000000,1.607182,-0.774292,0.000000,0.050372,-2.502308,0.000000,-0.630004,-3.022511,0.000000
3.260000,0.999983,-0.005500,0.000000,1.600799,-0.804899,0.000000,-0.014429,-2.623154,0.000000,-0.646802,-3.098446,0.000000
3.270000,0.999475,-0.032339,0.000000,1.594239,-0.836251,0.000000,-0.088806,-2.744650,0.000000,-0.665569,-3.171370,0.000000
3.280000,0.998173,-0.060394,0.000000,1.587480,-0.868315,0.000000,-0.173437,-2.866483,0.000000,-0.686616,-3.240812,0.000000
3.290000,0.995970,-0.089668,0.000000,1.580498,-0.901053,0.000000,-0.269040,-2.988291,0.000000,-0.710320,-3.306202,0.000000
3.300000,0.992753,-0.120158,0.000000,1.573264,-0.934423,0.000000,-0.376380,-3.109651,0.000000,-0.737146,-3.366860,0.000000
3.310000,0.988400,-0.151858,0.000000,1.565743,-0.968372,0.000000,-0.496269,-3.230062,0.000000,-0.767661,-3.421968,0.000000
3.320000,0.982783,-0.184755,0.000000,1.557896,-1.002841,0.000000,-0.629570,-3.348923,0.000000,-0.802565,-3.470548,0.000000
3.330000,0.975761,-0.218829,0.000000,1.549674,-1.037758,0.000000,-0.777192,-3.465503,0.000000,-0.842715,-3.511432,0.000000
3.340000,0.967188,-0.254054,0.000000,1.541021,-1.073039,0.000000,-0.940082,-3.578902,0.000000,-0.889161,-3.543233,0.000000
3.350000,0.956906,-0.290393,0.000000,1.531866,-1.108587,0.000000,-1.119197,-3.687988,0.000000,-0.943191,-3.564314,0.000000
3.360000,0.944747,-0.327795,0.000000,1.522126,-1.144283,0.000000,-1.315460,-3.791323,0.000000,-1.006376,-3.572764,0.000000
3.370000,0.930536,-0.366194,0.000000,1.511701,-1.179992,0.000000,-1.529679,-3.887067,0.000000,-1.080612,-3.566381,0.000000
3.380000,0.914092,-0.405503,0.000000,1.500470,-1.215553,0.000000,-1.762411,-3.972852,0.000000,-1.168162,-3.542697,0.000000
3.390000,0.895226,-0.445608,0.000000,1.488285,-1.250780,0.000000,-2.013763,-4.045647,0.000000,-1.271656,-3.499048,0.000000
3.400000,0.873756,-0.486360,0.000000,1.474974,-1.285459,0.000000,-2.283095,-4.101626,0.000000,-1.394041,-3.432739,0.000000
3.410000,0.849510,-0.527569,0.000000,1.460331,-1.319351,0.000000,-2.568628,-4.136093,0.000000,-1.538410,-3.341341,0.000000
3.420000,0.822341,-0.568992,0.000000,1.444122,-1.352196,0.000000,-2.866990,-4.143541,0.000000,-1.707669,-3.223171,0.000000
3.430000,0.792145,-0.610329,0.000000,1.426087,-1.383724,0.000000,-3.172800,-4.117967,0.000000,-1.903978,-3.077938,0.000000
3.440000,0.758885,-0.651222,0.000000,1.405950,-1.413670,0.000000,-3.478486,-4.053564,0.000000,-2.128004,-2.907465,0.000000
3.450000,0.722607,-0.691256,0.000000,1.383440,-1.441804,0.000000,-3.774606,-3.945798,0.000000,-2.378122,-2.716249,0.000000
3.460000,0.683459,-0.729986,0.000000,1.358315,-1.467950,0.000000,-4.050854,-3.792664,0.000000,-2.649888,-2.511514,0.000000
3.470000,0.641689,-0.766962,0.000000,1.330394,-1.492020,0.000000,-4.297639,-3.595671,0.000000,-2.936172,-2.302474,0.000000
3.480000,0.597629,-0.801770,0.000000,1.299573,-1.514018,0.000000,-4.507760,-3.360024,0.000000,-3.228096,-2.098882,0.000000
3.490000,0.551669,-0.834061,0.000000,1.265843,-1.534044,0.000000,-4.677469,-3.093794,0.000000,-3.516552,-1.909348,0.000000
3.500000,0.504216,-0.863575,0.000000,1.229280,-1.552273,0.000000,-4.806545,-2.806395,0.000000,-3.793700,-1.740073,0.000000
3.510000,0.455665,-0.890149,0.000000,1.190026,-1.568925,0.000000,-4.897481,-2.507008,0.000000,-4.053929,-1.594385,0.000000
3.520000,0.406380,-0.913702,0.000000,1.148269,-1.584242,0.000000,-4.954300,-2.203482,0.000000,-4.294090,-1.473030,0.000000
3.530000,0.356678,-0.934225,0.000000,1.104215,-1.598463,0.000000,-4.981469,-1.901875,0.000000,-4.513172,-1.374858,0.000000
3.540000,0.306835,-0.951760,0.000000,1.058074,-1.611809,0.000000,-4.983169,-1.606507,0.000000,-4.711735,-1.297581,0.000000
3.550000,0.257088,-0.966386,0.000000,1.010043,-1.624475,0.000000,-4.962926,-1.320286,0.000000,-4.891328,-1.238375,0.000000
3.560000,0.207640,-0.978203,0.000000,0.960303,-1.636627,0.000000,-4.923518,-1.045100,0.000000,-5.054022,-1.194291,0.000000
3.570000,0.158674,-0.987329,0.000000,0.909012,-1.648401,0.000000,-4.867030,-0.782182,0.000000,-5.202080,-1.162483,0.000000
3.580000,0.110352,-0.993890,0.000000,0.856303,-1.659908,0.000000,-4.794982,-0.532386,0.000000,-5.337761,-1.140317,0.000000
3.590000,0.062823,-0.998022,0.000000,0.802291,-1.671232,0.000000,-4.708469,-0.296384,0.000000,-5.463194,-1.125399,0.000000
3.600000,0.016228,-0.999866,0.000000,0.747067,-1.682433,0.000000,-4.608300,-0.074791,0.000000,-5.580321,-1.115563,0.000000
3.610000,-0.029300,-0.999568,0.000000,0.690706,-1.693553,0.000000,-4.495105,0.131764,0.000000,-5.690866,-1.108841,0.000000
3.620000,-0.073633,-0.997283,0.000000,0.633266,-1.704614,0.000000,-4.369431,0.322611,0.000000,-5.796330,-1.103426,0.000000
3.630000,-0.116649,-0.993171,0.000000,0.574792,-1.715621,0.000000,-4.231807,0.497030,0.000000,-5.897984,-1.097640,0.000000
3.640000,-0.158231,-0.987400,0.000000,0.515316,-1.726561,0.000000,-4.082799,0.654270,0.000000,-5.996871,-1.089902,0.000000
3.650000,-0.198269,-0.980145,0.000000,0.454861,-1.737407,0.000000,-3.923040,0.793574,0.000000,-6.093812,-1.078702,0.000000
3.660000,-0.236658,-0.971591,0.000000,0.393444,-1.748118,0.000000,-3.753247,0.914210,0.000000,-6.189404,-1.062583,0.000000
3.670000,-0.273303,-0.961926,0.000000,0.331076,-1.758638,0.000000,-3.574226,1.015513,0.000000,-6.284027,-1.040128,0.000000
3.680000,-0.308115,-0.951347,0.000000,0.267766,-1.768895,0.000000,-3.386863,1.096913,0.000000,-6.377842,-1.009942,0.000000
3.690000,-0.341016,-0.940055,0.000000,0.203522,-1.778806,0.000000,-3.192105,1.157973,0.000000,-6.470799,-0.970644,0.000000
